Date,ABTX,ACRS,ADAP,ADRO,AIMT,AJX,ALRM,APPF,AQMS,ASND,AVGR,AXSM,BLPH,BOX,BPMC,BSM,BZUN,CATB,CCRC,CDTX,CFMS,CHCT,CHMA,CNFR,COLL,CTMX,DEA,DLTH,DTEA,EQBK,ETSY,EVA,EVH,EYEG,FDC,FIT,FLKS,FORK,FSB,FTAI,GBT,GDDY,GKOS,GPP,HIFR,HLG,HLI,HTGM,ICBK,INOV,INQD,INST,IOTS,JAGX,JCAP,JP,KMPH,KRNT,KURA,LENS,LIFE,LNTH,LOB,MCFT,MCRB,MCRN,MIME,MTCH,MYOK,NEOS,NK,NSA,NTEC,NTRA,NVCR,NVTA,OLLI,ONCE,OOMA,OPGN,PEN,PFGC,PLNT,PMTS,PRTY,PSTG,PUB,RACE,RGNX,RKDA,RPD,RTTR,RUN,SBBP,SEDG,SGRY,SHAK,SQ,SUM,TANH,TCON,TDOC,TEAM,TRU,UFAB,UNVR,VIRT,VKTX,VTVT,VYGR,WING,WVE,XBIT,YRD,ZSAN,ZYNE
2015-02-20,,,,,,10.149078369140625,,,,19.34000015258789,416.3999938964844,,9.420000076293945,18.850000381469727,,1.1568939685821533,,,,,,,,,,,13.101940155029297,,14.199999809265137,,,,,6.0,,,14.710000038146973,,0.5343589186668396,493.3522644042969,1.593999981880188,,,0.020127777010202408,22.848920822143555,3.4549999237060547,,,19.418838500976562,29.84000015258789,,,,,,,,,,7.125,,,,,,,,,,,0.014999999664723873,,,,,20.299999237060547,,51.439998626708984,,,26.850000381469727,,,,,,0.009489552117884159,,,,,,0.014999999664723873,,,,44.869998931884766,,0.04899999871850014,,10.140000343322754,,,,,,,,,,,,,,221.8000030517578,
2015-02-23,,,,,,10.177970886230469,,,,18.200000762939453,426.3999938964844,,9.609999656677246,18.209999084472656,,1.11211097240448,,,,,,,,,,,13.38053035736084,,14.199999809265137,,,,,5.995999813079834,,,15.949999809265137,,,494.6702575683594,1.5989999771118164,,,0.09716857224702835,22.751066207885742,3.4560000896453857,,,19.312191009521484,30.530000686645508,,,,,,,,,,6.849999904632568,,,,,,,,,,,0.009999999776482582,,,,,19.739999771118164,,56.68000030517578,,,27.801000595092773,,,,,,0.009489552117884159,,,,,,0.014999999664723873,,,,41.599998474121094,,0.04899999871850014,,10.149999618530273,,,,,,,,,,,,,,221.0,
2015-02-24,,,,,,10.170745849609375,,,,18.479999542236328,459.6000061035156,,9.390000343322754,18.829999923706055,,1.0971832275390625,,,,,,,,,,,13.51163101196289,,15.875,,,,,5.75,,,17.200000762939453,,,493.6297607421875,1.6330000162124634,,,0.09716857224702835,22.547204971313477,3.4709999561309814,,,19.43709945678711,30.969999313354492,,,,,,,,,,6.710000038146973,,,,,,,,,,,0.009999999776482582,,,,,18.5,,57.88999938964844,,,27.599000930786133,,,,,,0.007591642439365387,,,,,,0.014999999664723873,,,,43.470001220703125,,0.04899999871850014,,12.520000457763672,,,,,,,,,,,,,,223.39999389648438,
2015-02-25,,,,,,10.192419052124023,,,,18.360000610351562,488.3999938964844,,9.489999771118164,18.670000076293945,,1.0897196531295776,,,,,,,,,,,13.495243072509766,,14.199999809265137,,,,,6.0,,,16.8799991607666,,,492.1729736328125,1.6449999809265137,,,0.09716857224702835,22.017160415649414,3.4800000190734863,,,19.45630645751953,31.75,,,,,,,,,,7.010000228881836,,,,,,,,,,,0.009999999776482582,,,,,18.649999618530273,,55.34000015258789,,,0.949999988079071,,,,,,0.008540594950318336,,,,,,0.014999999664723873,,,,42.790000915527344,,0.04899999871850014,,13.399999618530273,,,,,,,,,,,,,,222.6999969482422,
2015-02-26,,,,,,10.192419052124023,,,,18.399999618530273,474.3999938964844,,11.449999809265137,18.940000534057617,,1.0747920274734497,,,,,,,,,,,13.45427417755127,,14.199999809265137,,,,,6.099999904632568,,,17.530000686645508,,,494.4621887207031,1.6720000505447388,,,0.09716857224702835,21.878536224365234,3.4820001125335693,,,19.398548126220703,31.399999618530273,,,,,,,,,,7.0,,,,,,,,,,,0.009999999776482582,,,,,18.8799991607666,,60.25,,,0.9509999752044678,,,,,,0.007591642439365387,,,,,,0.009999999776482582,,,,43.5,,0.04899999871850014,,14.470000267028809,,,,,,,,,,,,,,220.8000030517578,
2015-02-27,,,,,,10.185193061828613,,,,17.729999542236328,456.0,,12.0,18.65999984741211,,1.0673280954360962,,,,,,,,,,,13.1920747756958,,14.199999809265137,,,,,6.050000190734863,,,17.385000228881836,,,495.6415100097656,1.6740000247955322,,,0.09716857224702835,22.115013122558594,3.4769999980926514,,,19.485193252563477,31.059999465942383,,,,,,,,,,6.980000019073486,,,,,,,,,,,0.009999999776482582,,,,,18.68000030517578,,57.59000015258789,,,28.235000610351562,,,,,,0.007591642439365387,,,,,,0.019999999552965164,,,,43.150001525878906,,0.04699999839067459,,13.430000305175781,,,,,,,,,,,,,,207.60000610351562,
2015-03-02,,,,,,10.206864356994629,,,,17.969999313354492,447.6000061035156,,11.9399995803833,18.790000915527344,,1.0524003505706787,,,,,,,,,,,13.495243072509766,,14.199999809265137,,,,,6.050000190734863,,,17.780000686645508,,,494.6702575683594,1.6770000457763672,,,0.1457528918981552,22.0823974609375,3500.0,,,19.340787887573242,31.010000228881836,,,,,,,,,,7.0,,,,,,,,,,,0.009999999776482582,,,,,18.780000686645508,,58.9900016784668,,,0.5299999713897705,,,,,,0.009489552117884159,,,,,,0.019999999552965164,,,,45.47999954223633,,0.04699999839067459,,17.420000076293945,,,,,,,,,,,,,,201.1999969482422,
2015-03-03,,,,,,10.221312522888184,,,,18.0,443.20001220703125,,11.6899995803833,18.59000015258789,,1.0001534223556519,,,,,,,,,,,13.519824028015137,,14.199999809265137,,,,,6.0,,,19.700000762939453,,,491.96502685546875,1.6920000314712524,,,0.20821841061115265,22.139474868774414,3700.0,,,19.398548126220703,30.56999969482422,,,,,,,,,,6.820000171661377,,,,,,,,,,,0.009999999776482582,,,,,20.209999084472656,,55.0,,,0.5299999713897705,,,,,,0.008540594950318336,,,,,,0.019999999552965164,,,,44.68000030517578,,0.04699999839067459,,18.440000534057617,,,,,,,,,,,,,,197.8000030517578,
2015-03-04,,,,,,10.430795669555664,,,,18.0,432.3999938964844,,11.319999694824219,19.0,,1.0001534223556519,,,,,,,,,,,13.51163101196289,,14.199999809265137,,,,,6.0,,,19.5,,,494.0460205078125,1.690999984741211,,,0.152693510055542,21.845918655395508,3900.0,,,19.437057495117188,30.8799991607666,,,,,,,,,,6.760000228881836,,,,,,,,,,,0.009999999776482582,,,,,19.989999771118164,,54.529998779296875,,,0.5400000214576721,,,,,,0.007591642439365387,,,,,,0.019999999552965164,,,,46.189998626708984,,0.04699999839067459,,16.3799991607666,,,,,,,,,,,,,,197.60000610351562,
2015-03-05,,,,,,10.510254859924316,,,,17.979999542236328,436.3999938964844,,11.649999618530273,19.139999389648438,,0.9852261543273926,,,,,,,,,,,13.290397644042969,,14.199999809265137,,,,,6.0,,,18.5,,0.6811826825141907,495.36407470703125,1.7029999494552612,,,0.13187165558338165,22.245487213134766,3900.0,,,18.979772567749023,30.639999389648438,,,,,,,,,,7.389999866485596,,,,,,,,,,,0.009999999776482582,,,,,18.270000457763672,,57.529998779296875,,,0.5199999809265137,,,,,,0.009489552117884159,,,,,,0.019999999552965164,,,,44.130001068115234,,0.04699999839067459,,17.209999084472656,,,,,,,,,,,,,,206.39999389648438,
2015-03-06,,,,,,10.503028869628906,,,,17.90999984741211,420.0,,11.640000343322754,18.90999984741211,,1.0150812864303589,,,,,,,,,,,12.733217239379883,,14.199999809265137,,,,,6.0,,,17.670000076293945,,0.6771875023841858,498.1387939453125,1.684999942779541,,,0.11104980111122131,21.584970474243164,3700.0,,,18.878690719604492,30.530000686645508,,,,,,,,,,7.3429999351501465,,,,,,,,,,,0.009999999776482582,,,,,18.700000762939453,,58.0099983215332,,,0.5199999809265137,,,,,,0.009489552117884159,,,,,,0.019999999552965164,,,,43.869998931884766,,0.04699999839067459,,17.56999969482422,,,,,,,,,,,,,,218.0,
